"ID","WT","treat1","log2FoldChange","pvalue","padj"
"AT5G39610",690.41138764142,132.123912655985,-2.38473833462457,8.97311286997971e-19,7.19205019059674e-18
"AT5G39850",438.582175708925,122.294316873761,-1.84351063977272,1.3053376030871e-36,2.39455840903151e-35
"AT5G39860",151.631280761812,13.3430940371228,-3.50795055286199,2.66277737011969e-33,4.28256046645881e-32
"AT5G39890",169.129756701032,17.8828363928059,-3.24566465018163,3.39057663623926e-16,2.34144604503158e-15
"AT5G39970",75.645458493707,28.1044847701372,-1.43080952678509,5.97259574209117e-06,1.78103426971123e-05
"AT5G40020",102.835019674135,27.1455646050142,-1.91444917137322,2.19455208151719e-11,1.08079696578232e-10
"AT5G40030",53.3820053905474,20.3656897418451,-1.39062672074289,4.70944642504197e-05,0.000125836243432454
"AT5G40090",16.5613691592398,7.6631351286047,-1.09908073144576,0.0280086391737313,0.0481371357115171
"AT5G40210",114.957514576115,30.2793567399513,-1.92402922463801,6.6579854771428e-15,4.22145347378717e-14
"AT5G40380",836.62755024794,176.760842989681,-2.24362757384669,1.97523898922842e-25,2.2467077323634e-24
"AT5G40460",82.5964560546203,9.39975442330733,-3.15136856540266,1.31264776807492e-15,8.70744432993258e-15
"AT5G40630",43.4102088723166,13.9677760336549,-1.6329059900318,0.000904409624429946,0.00201716665297027
"AT5G40645",2.99103608498536,0,-3.87791372618888,0.03736275016368,0.062470968920879
"AT5G40800",218.682615225399,76.605566656018,-1.51439427800149,0.00876695944942231,0.0165952577117702
"AT5G40890",6983.9708474768,3011.98006079369,-1.21323265640234,3.06285967582854e-09,1.2561380126217e-08
"AT5G40942",78.3911190833359,35.5897763208049,-1.14291939478094,1.64572642396229e-05,4.64834837830887e-05
"AT5G41080",1262.33579717083,171.249019493027,-2.88023940604684,1.26389318350936e-44,2.94241086748677e-43
"AT5G41120",130.504870752254,28.322704298427,-2.19749130761709,4.34926672486301e-21,3.97875551380607e-20
"AT5G41160",18.9419471371079,9.39624347110275,-1.02675398758571,0.031680607516069,0.0538186507573494
"AT5G41400",605.43348691343,149.578030112463,-2.01924956318768,1.33390832561699e-15,8.84366720880522e-15
"AT5G41763",7.99738102453634,2.54265582137641,-1.63342638157437,0.042538741540226,0.0702586119752528
"AT5G41765",15.366729306893,4.73865164684764,-1.68195676449145,0.00533772595556987,0.0104914072233943
"AT5G42440",138.552025710964,21.2878202609887,-2.69407575425619,9.93594744308601e-25,1.08707285074624e-23
"AT5G42445",32.3518355853688,1.87045968522317,-4.12760964632895,3.35402310541816e-08,1.25508367677902e-07
"AT5G42500",68.6142164054461,26.4116188833937,-1.38025049229053,2.28746542749445e-06,7.15415735162281e-06
"AT5G42530",3863.25646084171,1193.18105407747,-1.69492685472874,1.22575489203507e-77,5.94552044848342e-76
"AT5G42580",31.3059809961113,3.68638332641605,-3.08257442193735,9.16783819363253e-06,2.67268390785334e-05
"AT5G42590",88.7568898484706,11.8562174883826,-2.90508576651188,2.07783863304436e-16,1.4488455835672e-15
"AT5G42600",16.5528462788913,2.51451006131012,-2.69578657313307,0.000781796224309762,0.00176287100561087
"AT5G42610",11.4847180143741,0.73199860849041,-3.95446687405881,0.00118517557235666,0.00259568344832656
"AT5G42630",67.1105255104935,25.1078523408974,-1.41889136230608,1.79410575488303e-06,5.66508790671444e-06
"AT5G42655",14.5370085499602,3.40303675505261,-2.10918024349848,0.00921023687300318,0.0173831019747452
"AT5G42680",344.359183294354,31.5270233993429,-3.43917648762873,1.30645813460237e-58,4.34856283329177e-57
