,col.0h.1,col.0h.2,col.0h.3,col.24h.1,col.24h.2,col.24h.3,col.3h.1,col.3h.2,col.3h.3
AT1G01700,1.82175995281386,1.21284222836008,1.82594148785518,1.66372818858035,1.32586791925529,1.33728119114378,2.36782839106054,1.696347130382,1.55720123467407
AT1G01710,30.3868066527598,31.4246742681371,32.716842439995,25.0589230498496,24.9925630998904,23.8945869220069,30.5236136935266,32.7571958539091,33.0959732370276
AT1G01715,4.81383970899462,4.49891903511347,5.01938829941386,3.29595383157811,3.10621687965883,3.13092127828628,6.81055794954525,5.7960149942788,6.12698793489066
AT1G01720,83.6984333815444,79.539742847715,67.236732881738,71.9739545113115,42.9824874754242,52.8666976883629,51.3330297774019,56.3421103667234,49.116243403875
AT1G01725,5.70174464873333,3.87935520949218,3.68342986464806,4.42097455800614,4.83946771900025,2.76792530140517,5.27032624276831,5.16820331426536,3.87144778716113
AT1G04047,0.575338584007253,0.944815749217684,1.18535496932703,1.67490862361874,1.41339263466262,2.61385774123826,1.59735185217223,1.77510991371344,1.69830461336663
AT1G01730,28.5273730180158,27.6875830342544,26.5287789601415,32.4096517765977,31.2554964135762,33.0990856606628,25.6213025693094,26.752700788129,23.9497636620871
AT1G01740,4.55890544165044,4.15921818347658,4.30493850866133,4.6345794780855,4.90577827975121,4.92782096750899,3.21452721614022,3.77690947803124,3.57788959785955
AT1G01750,1.58459664969326,1.44567227446031,1.37729651350145,0.514847184604723,0.748608430103163,0.391254510885648,0.932913578330414,0.509271355651883,0.783058254459193
AT1G01760,3.67169962796896,2.69179976561703,4.01875021154846,3.16987150981142,3.37630441359541,3.07590801514333,3.02309036800198,2.59609357648038,3.69800043891497
AT1G01770,10.348542739383,10.5168552671298,11.8299124086484,3.58647270574626,6.47733680350516,5.6278430718095,11.4951445071837,12.9106823271277,12.2906873386484
AT1G01780,12.1586995325239,12.1011545018722,11.7850036071846,7.24010021647332,12.7937100980623,9.4430255380207,13.3164903039032,16.0285430632519,14.1580935259919
AT1G01790,84.0332891679319,91.9250686412637,90.070725735067,80.3692207336262,83.178197817929,75.3899829493837,70.1607758544314,77.7185343910211,79.1257638767368
AT1G01800,75.2903846444678,75.7532271817201,67.8590865722623,46.0366387689325,43.6559458045322,41.6234849294371,69.9656673655434,69.6844209992595,69.4901050973303
AT1G01810,1.43050493873534,1.37759505786053,1.14614567784546,0.41313924155111,0.600721006698404,0.235471704101163,0.472810556987317,0.81732983265417,0.41891018411089
AT1G01820,42.1085841870944,39.3922783977843,41.6831671717769,48.2696568975302,50.782285886281,51.7010903318727,36.2486220431334,37.427812752774,38.0626706017485
AT1G01830,15.8879600701176,13.8632898150387,12.2849872692077,17.7186814909805,12.7946004184274,13.2980128421845,12.9883583529998,11.4735174506835,11.8017153321429
AT1G01840,0.126266521356336,0.230393026708394,0.26014359667469,0.26255953745292,0.0596518882868093,0,0.125200849031921,0.129858000175955,0.133113552420638
AT1G01860,9.97864911090833,8.14550829910969,6.89800117634179,4.40248074516646,4.90028377175056,5.12219219880528,7.90903503818158,8.7096031768867,8.61651349852985
AT1G01880,1.53645656146241,1.61096953518351,1.72450029408545,1.95509976386175,1.99342218285535,1.54012160095862,1.91004600617678,1.06130080126128,1.76482806596394
AT1G01900,5.55383802739153,5.2848554636269,5.59817644374574,6.58151254814379,5.36043263097461,4.5022033264513,5.4082732692293,6.0803131981121,7.03020309360781
AT1G01910,26.0474050213223,27.0881157263213,28.0053928724079,33.5634047884893,37.4142009714286,39.7270344094713,28.8196146352793,29.5988623648452,28.3001749052792
AT1G04083,0.377422111108758,0.688665701652001,0.971991074848161,0.588610744871727,0.356609833976416,0.931897107745816,0.18711835982589,0.388157367798671,0.198944254708663
AT1G01920,12.0819646702466,12.3206825103124,12.4009827136891,8.07860592831469,7.05210611158549,7.58763123788822,11.7846685284694,10.3771932312688,11.7680015701771
AT1G01930,11.5103863728194,12.5068542021224,11.9590524915873,7.42183705357457,8.89190750949048,10.0264322325532,13.5195464167397,13.793812219547,14.1135845617926
AT1G01940,20.119137621818,18.5172155953036,17.3728165316362,43.6200608062961,44.0577827951479,50.8452412835089,17.3676562027679,16.674833331602,15.0342422814329
AT1G01950,12.8244814753497,15.0451379070449,14.9413754082635,10.3445025605634,8.86668786548115,8.86940975875103,14.8462956360457,16.4450425432911,15.3929479366865
AT1G01960,23.6625845453937,24.8555116654185,26.3213514414676,27.9737467019153,29.20144775688,25.9307369457477,29.2049196284477,30.0622050669997,30.8252595858032
AT1G01970,45.9776277896743,42.4727523745463,34.3578950404661,34.5507622903507,31.3988702503358,32.2512694949692,32.5295967352289,30.2751397252326,29.850363831506
AT1G01980,0,0,0.138281192748704,0,0,0,0,0.0276107801719179,0.0283029850206323
AT1G01990,26.2452159191441,27.4241495908199,28.5862378486194,25.2498001031174,28.3358134262953,28.3402289678599,32.026512260827,30.9865005935706,30.4352513735859
AT1G02000,11.7311757715318,10.9521098924721,12.4431616047372,11.1116252524077,10.1214512864116,10.2852341226065,9.11843539860358,11.0424078770312,9.11827834081371
AT1G02010,9.49082122874366,9.79886358761267,8.61127790847419,7.88357866612827,7.6271335301334,6.47142345567709,7.21711799491168,7.83293484237394,6.28457973506132
AT1G02020,11.956831603918,12.1520173926108,12.6362707581733,12.2597960224808,9.69750279719989,10.3202134932615,11.1801916943324,11.6810190767109,11.4513674666168
AT1G02030,0.97228178505769,0.953568140753502,0.776227064457196,1.13724558435404,0.826800317650239,0.840235097147867,0.771260686870178,0.774951185124982,0.333126796526215
AT1G02040,0.0884834446333405,0.161451890839131,0.0911500581699042,0.275989692821355,0.125406271539021,0.0873901806070245,0.131604984532275,0.0910002354174208,0
AT1G02050,5.66133166663137,4.33490463986304,5.45009281254147,4.72990777129066,5.54018849213361,4.92574185522789,6.41548662260193,7.83246117165176,6.28805947918452
AT1G02060,4.6414438270622,5.27719110704117,5.11769682779605,4.316478795726,5.20089398316166,4.99873796896464,5.41171526058247,5.54105545829452,6.54057178963537
AT1G02065,1.22929519468192,1.31943614459568,1.7381168779217,0.626520958506444,1.1842825420025,1.0474644685299,1.21892010987371,1.23947139043932,1.70253037297126
AT1G02070,0.591964337765637,0.480058473901901,0.474292222834654,0.136770557532509,0.124293668369473,0.19488342557422,0.586968238997563,0.676446616886151,0.208021559106016
AT1G02080,31.4127796423863,31.4813140154128,34.9104782373723,35.1359342422395,33.6422612364207,30.2406642174307,29.8223708334091,30.5758292630271,34.0889380878427
AT1G02090,36.3268781942179,32.725810369026,32.7806660297693,47.1670176098906,43.4299833521278,47.1708906874084,29.8566877436475,29.5596764708219,27.0241721815105
AT1G02100,33.5241573778397,33.0595529773883,32.8952937630669,35.5695900762787,36.083448009321,37.0031339368339,34.7114337182243,34.8496340583703,34.770187512845
AT1G02110,24.3330428699385,22.1588010581792,25.320493514195,11.3088386772208,11.188363849044,10.1666994317386,24.416762640202,22.3957910839326,25.6052604401934
AT1G02120,54.8465083607568,56.1797172929738,53.6495029295912,33.222121339828,32.3915318433598,29.9647768363581,47.8228309230717,45.7843772179675,46.5676267463325
AT1G02130,61.5266045091259,59.9286510080612,63.7179554606544,51.1852722060752,50.6241392692196,49.8229133866445,63.881533744163,61.2090948342883,59.7863331211191
