"ID","WT","treat1","log2FoldChange","pvalue","padj"
"AT3G60190",1018.86683075132,2638.97602788332,1.37306278301389,1.20320611434821e-53,3.48230400686449e-52
"AT3G60286",15.325835946022,32.5121422114021,1.0808173327126,0.0140746601498781,0.0257368227416521
"AT3G60415",245.612414851731,577.604982167918,1.23225468108309,2.59884930913315e-09,1.07341671650974e-08
"AT3G60450",433.047174714129,1105.72446185374,1.35144761590891,1.07190900631706e-43,2.43504990094262e-42
"AT3G60510",214.08419057453,470.30231410872,1.13340929049141,3.94240466746686e-14,2.36913273588316e-13
"AT3G60520",312.32790836659,1025.56620857739,1.71283696936956,3.66462353712628e-49,9.42144205045383e-48
"AT3G09415",24.2228939049171,54.7183322598722,1.17193288434574,5.83614075244138e-05,0.000154151956347369
"AT3G60920",2.13521014757664,16.5931136591279,2.95365888860532,0.000683636528716849,0.0015530134103942
"AT3G60930",110.423444094765,1864.32268788788,4.07971946886652,7.18159764272538e-100,4.8806857740171e-98
"AT3G60935",1.22387385031347,16.5825808025142,3.75808827252089,6.51038566215165e-05,0.000170869609923812
"AT3G60966",1.91020340701478,11.4286893069127,2.61325248377243,0.00515189561765497,0.0101523260867091
"AT3G60980",253.126525347302,1208.45950878638,2.25457929637818,1.76890533415428e-96,1.14173947996551e-94
"AT3G61028",0.324196915954631,3.3063111421377,3.32780998042553,0.0295200599766489,0.0504791236968963
"AT3G61060",567.657316483397,5290.19241255947,3.22031077590369,2.94916696645866e-08,1.10954164452827e-07
"AT3G61117",0,3.71804003868692,4.45329355515607,0.0100828598391577,0.018915925748233
"AT3G61150",603.197000191571,1337.51202915615,1.14901365509704,6.11898113484464e-37,1.13529202834935e-35
"AT3G61160",125.014055452167,299.114438547225,1.25854358730558,3.85534721935958e-07,1.30533945958833e-06
"AT3G61190",58.2460092135328,597.803638367476,3.35536195732535,2.14752858258155e-35,3.78853234691429e-34
"AT3G61260",1606.76913967063,10709.2874829533,2.73670880849211,2.54881061260733e-40,5.25618555785488e-39
"AT3G61390",10.611317441903,74.2413874660919,2.82131192385588,2.07875027083313e-12,1.10567580352707e-11
"AT3G61520",188.931872193052,396.226632592187,1.06591144413637,4.47193157103417e-16,3.06909103994632e-15
"AT3G61580",5736.01818186242,20247.4421512216,1.81967609199405,6.60636595932196e-82,3.41487535329528e-80
"AT3G61760",61.1719543095843,139.418764374112,1.18880710036906,7.08420792469541e-08,2.57131614938874e-07
"AT3G61850",228.998456205079,579.240735520615,1.34180733255275,1.26081294602808e-21,1.18677909942875e-20
"AT3G09725",8.47036320358012,30.0876609902238,1.84488850931113,0.000775517126498207,0.00174984434035913
"AT3G62150",187.833472545084,820.665121365625,2.12684080677192,1.6343032989525e-16,1.14711541679641e-15
"AT3G62160",133.562205322809,278.992725564121,1.06438432316765,2.33847739205551e-08,8.89941840763849e-08
"AT3G62210",7.17357553976159,18.8790048301328,1.41162468478182,0.0257559401451061,0.0446207077796135
"AT3G62320",0.885059935375464,4.4553050754842,2.28590746148834,0.0442144685517918,0.07270148293076
"AT3G09775",10.8626005443526,23.0103376044433,1.08974038529086,0.0176472141262252,0.0316329975939786
"AT3G62499",11.3768261121561,29.952065123601,1.39825600591643,0.00252526305570559,0.0052497757356088
"AT3G62550",578.92970654352,16884.1573864945,4.86623811519898,3.48658012122209e-21,3.20881108251892e-20
"AT3G62660",511.086941617368,1399.71902023446,1.45282038928831,2.92943604368081e-74,1.33343993645008e-72
"AT3G62690",167.129376548013,562.181846289983,1.75201899217917,7.3326715675977e-29,9.73354303080788e-28
"AT3G62700",5812.64699765283,20412.0105111091,1.8121379045661,8.88312865201343e-116,7.74037760185084e-114
"AT3G62720",349.680502213733,773.888716126369,1.14736417898704,1.67328871027453e-19,1.40147263828623e-18
"AT3G62740",257.326796850111,739.69393296295,1.52558943279613,7.39989959268565e-18,5.62263314426486e-17
"AT3G62770",587.5730878402,1271.09244365407,1.11318486106131,1.70675857245695e-22,1.68248467275979e-21
"AT3G63010",364.706494723145,807.099342006142,1.14602835470138,7.94108829934368e-20,6.76017698281183e-19
"AT3G63160",4865.15717822793,10610.0312324608,1.12479676149359,5.68425289078708e-15,3.62384118185062e-14
"AT3G63380",116.511500614541,1013.30218381829,3.11864905183234,8.97113582001205e-99,5.98026698734028e-97
"AT4G00080",114.33766235146,266.888863147243,1.22387608079309,2.25964026831409e-14,1.38172188637411e-13
"AT4G00200",131.584824527971,798.052355907327,2.60511316819207,1.94810506963802e-91,1.1764818685403e-89
"AT4G00250",10.7254746441678,35.9504801255284,1.74326769476193,2.01396499411123e-05,5.63236106445734e-05
"AT4G00525",32.08279900138,71.8690365495894,1.16267541895801,0.000340392010581401,0.000806064667976804
